CustomerID,Age,Gender,Occupation,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,PreferredInvestmentType,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome
3075,26,F,Nurse,921.904699840823,3,166.84485149261755,235.31630667480107,156.52385825062078,Mutual Funds,0.4007136337863216,Long-term,High,True,False,True,494,42586.04936811724
93,66,M,Lawyer,977.0489754643653,4,538.3880858471881,238.05407249354997,344.9742398196199,Stocks,0.5177656053153904,Long-term,Medium,False,False,False,673,91884.16489234209
2475,34,F,Clerk,281.14275019935843,15,374.29102477937033,517.1513324939762,185.27607755980264,Stocks,0.22456390368036194,Short-term,High,True,False,False,704,42063.839701348734
3400,31,M,Clerk,986.5133763928134,7,341.91699286764634,239.17819855803032,269.34664028845725,Bonds,0.3445345162152858,Short-term,Low,True,False,True,572,52819.08461236989
1361,31,F,Clerk,228.17391009896562,12,292.2863648631198,147.98135649998807,258.9411512127616,Bonds,0.25102591748950537,Long-term,Low,True,True,False,638,30251.155018499332
2774,36,F,Teacher,296.2331963069786,14,323.03664306084784,358.03725798549124,173.14661002559592,Stocks,0.22235704159485276,Long-term,High,False,True,False,747,27977.76116923824
2824,40,F,Teacher,282.45487686428066,16,277.35496976479203,545.7765135653895,75.81914867766737,Stocks,0.19173491908298523,Short-term,Low,True,False,False,741,40933.397452505764
811,62,F,Lawyer,1053.1254591345073,4,510.60308763939327,164.22281572792176,366.73367193559665,Real Estate,0.44768837228853237,Long-term,Low,True,True,True,586,100543.67684193065
944,70,F,Lawyer,1009.4803519745301,4,455.7140372330039,324.6728316232048,451.2032048470106,Real Estate,0.47274260475445884,Short-term,Low,False,False,True,671,90000.55449928138
1306,39,M,Nurse,370.32283419408293,16,159.33756724459963,158.00067182430308,268.77874966957336,Bonds,0.1643888569651506,Long-term,Low,True,True,True,652,35312.39590211595
3556,30,M,Nurse,1050.4935641759491,4,290.3859856353699,153.72349348853726,252.59477263898697,Bonds,0.4348118198634008,Long-term,Low,False,False,True,610,40504.6136110346
3982,37,M,Nurse,898.6918170532387,3,299.35153845452226,245.81408508725627,169.61995127498506,Bonds,0.33721778965268456,Long-term,Low,False,False,True,565,32663.190228402687
262,61,M,Lawyer,973.2633535927743,4,453.2630334250194,252.86680517077033,392.8270990296645,Real Estate,0.4618740656641082,Long-term,Medium,True,False,True,710,105383.75715691986
236,59,M,Doctor,1021.5403368591642,8,555.0139409229806,144.67291146681316,445.7171814222331,Real Estate,0.5435579655325411,Long-term,Medium,True,True,False,640,97541.12534086507
3051,41,M,Clerk,1014.4799467339178,5,356.0246804473226,230.70647757851583,143.3706230949286,Bonds,0.3902652316910122,Long-term,Low,False,False,True,532,37224.537527065164
575,62,F,Engineer,962.8272869893673,5,576.8739078299216,218.83028536356994,421.9750553691104,Stocks,0.4648707015591159,Long-term,Medium,True,True,False,707,103204.18833567771
12,63,M,Engineer,979.26826879641,2,475.46693700517676,188.76776098454937,395.80706762932186,Stocks,0.4440634263881765,Long-term,Medium,True,True,True,718,100494.27233624794
1627,37,M,Nurse,402.42784745603046,12,273.51475017844996,181.33391888640156,190.54462671320147,Bonds,0.15429046008060013,Long-term,Low,True,True,True,466,33076.09925354793
2520,34,M,Nurse,244.19421000779448,15,243.9932160526854,542.4017870313992,302.12389876826177,Stocks,0.17256837739525743,Short-term,Low,False,False,False,701,43052.57215519177
784,58,F,Engineer,999.9610439108675,4,475.85575393502774,169.95051740456225,346.70259329342844,Real Estate,0.4571328476459754,Long-term,Low,False,False,True,699,100631.13331760847
1785,25,F,Teacher,200.64919676809683,15,226.11929048815523,294.53691439006775,267.7400607598953,Bonds,0.1880511066632682,Long-term,High,True,True,True,611,31157.014815084767
280,63,M,Engineer,1010.7900950160633,7,576.7835813446899,153.4987697290265,365.3273347028573,Stocks,0.46974657674432413,Long-term,High,True,True,True,729,98896.07822712562
414,59,M,Doctor,976.1653898378104,3,492.70213386398666,196.85276228094915,355.7699275385431,Real Estate,0.5541484794592582,Long-term,Medium,True,False,True,703,102578.00783800919
1102,31,F,Clerk,225.7518145383553,16,343.83232566440665,180.66996600316816,168.22165997780763,Mutual Funds,0.20526722228402278,Short-term,Medium,False,True,True,528,33016.86852993747
1595,37,M,Clerk,279.15655171595375,12,251.30323933195575,132.67763897048425,188.46861306133258,Bonds,0.21905583538297513,Short-term,Low,True,True,True,616,28351.261483773287
1330,26,M,Clerk,294.44284351543166,16,284.79117431470826,173.76543680036468,244.62395034228194,Mutual Funds,0.2155529483486207,Long-term,Medium,False,False,True,529,26798.05793850206
3863,23,M,Nurse,932.4120330769072,4,260.72801088659844,178.6898364962516,170.97374566020397,Mutual Funds,0.3764852356984625,Long-term,Low,False,False,True,511,37547.85456128577
134,64,M,Doctor,1035.5250852464976,4,477.94803333442184,105.02044383815047,383.64499717325265,Stocks,0.429012266319422,Long-term,Medium,True,True,True,648,92489.2654270321
3140,28,F,Clerk,990.2630453610951,8,316.96128493146006,204.44429459474568,191.24825368032216,Mutual Funds,0.4197642134687032,Long-term,Low,False,True,True,422,45525.128379344686
3791,32,M,Teacher,1014.2828635000018,0,363.4255315928104,160.06514846084775,187.99805211530946,Bonds,0.3857668268468021,Long-term,Low,True,True,True,596,39904.45799447376
1901,31,F,Clerk,257.84927944730623,15,293.51345091276244,179.51996304573368,224.85521857332765,Mutual Funds,0.25312161961262447,Long-term,Low,False,True,True,567,26644.534748465947
1717,34,F,Teacher,213.91374044424128,13,339.7439047658213,195.65816108915996,246.79540061330138,Mutual Funds,0.20762798147072886,Long-term,Low,True,True,False,599,27072.31820517146
868,56,M,Engineer,1033.5065890102355,5,494.28639307216605,200.6075900558526,416.9525233858566,Real Estate,0.4978982931624303,Long-term,Medium,False,False,True,755,96539.08248605233
1661,42,F,Nurse,358.0927636954208,12,284.02620388802757,188.6220715587832,146.94890190722907,Mutual Funds,0.12361079289211616,Long-term,Medium,True,False,True,610,34654.666773593846
846,60,F,Lawyer,954.441415657559,2,538.7433295360232,222.6387872916594,372.7851186734303,Stocks,0.534359075227336,Long-term,Medium,True,False,True,715,97098.7045887946
1683,26,F,Clerk,247.22227609345242,14,288.82349690292097,130.7798486012273,266.8266194763733,Bonds,0.19582470681745254,Long-term,Low,True,True,False,630,29248.283128615927
3587,34,M,Teacher,1017.7209241974979,4,256.74567121369097,181.82890256320607,146.74261687454648,Mutual Funds,0.41208329455204695,Long-term,Medium,False,True,False,533,40859.90942445473
203,65,M,Doctor,1055.0615955574942,4,432.21866899466636,108.54371289577473,428.0519855529545,Stocks,0.4995773438573611,Long-term,Medium,True,False,True,733,98641.06381115018
1304,28,M,Nurse,321.8249125237208,13,317.2705127999718,267.1819085360057,222.28035677799915,Bonds,0.2744007474781197,Long-term,High,True,True,False,603,26199.8111920339
303,57,F,Lawyer,935.4550015844379,1,496.89963217271213,196.61926644387364,380.3018871873005,Real Estate,0.40229715406611116,Long-term,Medium,True,True,True,721,95400.05906255619
1467,30,M,Teacher,352.4049286811839,16,227.26844555010695,226.06163985215284,179.84051609841194,Mutual Funds,0.22527817715825313,Long-term,Low,True,True,True,537,25305.189506859162
985,51,F,Engineer,1002.198659416553,3,502.28180257238415,177.59601240693573,369.8088467137107,Stocks,0.48083875640370544,Long-term,Low,True,True,False,637,99491.49115688296
3812,35,M,Clerk,937.8543669760837,5,272.202345786253,255.45965006899326,138.89347946270328,Mutual Funds,0.42714234136156376,Long-term,Low,False,False,False,636,34330.06265591895
1693,29,F,Teacher,283.11772695762176,15,341.8938788096603,165.9390203414648,194.97981675815348,Bonds,0.1615664456386174,Long-term,Low,True,True,True,500,26643.043206516195
3947,32,F,Nurse,1004.7627555508822,7,273.6009767462675,251.32911915098396,171.2551117369217,Mutual Funds,0.3903213539388667,Long-term,Medium,False,False,False,583,39176.66667413556
507,54,F,Lawyer,1051.3385039192299,4,494.5288658355476,216.39027323643282,355.8232222753247,Real Estate,0.5178816759590859,Long-term,Medium,False,True,False,711,106549.40098892248
3192,36,F,Teacher,989.1850805275601,5,247.924722886278,193.39832488364863,148.12249431873056,Bonds,0.39425182724591323,Long-term,Low,False,True,True,584,32671.40152764378
2879,33,M,Teacher,396.31664531494476,15,348.1467729301682,545.6153951421319,170.0984154567757,Stocks,0.25694009171481674,Short-term,High,False,True,False,701,37827.77531557419
447,56,M,Lawyer,950.7168883958511,7,486.72492324839294,166.48511774496228,461.288880281694,Stocks,0.5919729940912262,Short-term,High,False,True,True,734,101352.6272071072
411,65,M,Lawyer,983.2588608322618,4,526.5665064736718,180.6409010454641,354.31192612359945,Real Estate,0.496968980453084,Long-term,Medium,True,True,True,657,97792.86272834886
2430,28,M,Clerk,286.31610801285046,13,237.7553618415111,464.26523129001737,200.2321232562991,Stocks,0.1545499242136544,Short-term,High,False,True,False,764,41846.476435566736
3409,40,M,Teacher,1031.5050919711264,8,275.1062097728307,189.5222798251354,134.95983259390027,Mutual Funds,0.4154849722908198,Long-term,Low,False,False,True,569,40741.68645196535
3997,28,F,Teacher,1026.6629670613881,4,247.58562714397138,200.83964953584123,147.15881700688223,Mutual Funds,0.37764933074186874,Long-term,Low,True,False,True,558,34038.729479612506
2724,33,F,Nurse,309.64577643019334,12,231.75551829383858,466.1332139858956,219.2753571596298,Real Estate,0.16014478893481626,Long-term,High,False,False,False,811,40680.02535336135
816,64,M,Engineer,1042.3254008647316,7,567.5939973886979,181.718237337059,340.94671025584876,Stocks,0.46252740027256933,Long-term,Medium,True,True,True,691,104862.79614409838
4,63,M,Engineer,980.7421898181319,3,449.071994997145,275.14405903637396,346.43086195806575,Real Estate,0.5223739801005159,Short-term,Medium,False,True,False,819,99927.38668782287
1536,35,F,Nurse,251.52264003394674,17,338.76156907433426,140.28052513443802,215.79232107475875,Bonds,0.28830305651862487,Long-term,Low,True,True,False,509,31121.728625554686
1773,31,F,Clerk,283.4548530701949,11,377.79322892695706,203.20186585472916,214.17681463890332,Mutual Funds,0.27839116875640746,Long-term,Low,True,False,True,649,30775.917731622103
2795,31,M,Clerk,355.45688463527534,15,235.82860296378658,504.2560624666455,221.5854892637627,Real Estate,0.14943541271551658,Long-term,High,False,True,False,641,42272.65436541338
2103,35,F,Nurse,389.7012853411312,17,294.1861791388396,511.32282932747466,241.73602156863723,Real Estate,0.16211291101509087,Short-term,Medium,False,False,False,738,38952.048868540005
3560,37,F,Nurse,964.005964432878,7,244.34004541391118,263.0176624321813,160.33249086220627,Mutual Funds,0.2932349274764111,Long-term,Low,True,True,True,596,36151.13607191957
3154,25,M,Nurse,1022.4209380993573,3,336.37929652068976,194.44917349432708,258.2609066535369,Mutual Funds,0.3339247737165376,Long-term,Low,False,True,True,525,43596.47327035575
1708,28,F,Clerk,331.87832093802695,16,214.76302845849364,180.18930751733075,200.21735070556787,Bonds,0.22314414439763958,Long-term,Medium,True,True,True,610,24815.442817084677
3445,30,M,Teacher,1014.877291624071,5,273.39018791208815,266.0371849689031,221.8892446325251,Bonds,0.3849065684444255,Long-term,Low,False,True,True,510,38693.62589448307
1710,32,F,Nurse,324.8348471200262,16,306.16095739909076,333.62633161016413,158.33716678520688,Mutual Funds,0.16064813036044967,Long-term,High,True,False,True,526,31198.32203030365
928,64,F,Engineer,1024.0585082543162,2,474.7346764525346,255.55024538431798,265.31490504362756,Real Estate,0.5209032892549444,Long-term,Medium,True,True,True,622,94887.92302278428
2543,30,F,Clerk,334.0801326866682,16,255.95568479519497,475.0908785553819,194.65731421864555,Stocks,0.20122602150940477,Long-term,High,True,True,False,711,38259.66964340545
420,58,F,Engineer,1127.1626928449825,3,449.2019292947569,239.05243084590765,321.65199529925485,Stocks,0.5077277080769241,Long-term,Low,True,True,True,660,94854.95150250793
51,58,M,Doctor,1011.2173605733653,4,513.8610588874304,183.0906828281981,426.1210550723227,Stocks,0.49906666638369,Long-term,High,True,True,True,787,107859.75038401887
459,68,F,Lawyer,914.0012398152767,0,565.490850886763,266.75352627574114,410.3611906563211,Stocks,0.5222422141670375,Long-term,Medium,True,True,False,675,105144.30267485732
3028,32,F,Nurse,933.5720358967511,7,308.0308361208194,218.95345718052386,243.89047355628492,Mutual Funds,0.42498611547341164,Long-term,Low,False,True,False,499,31076.969047346287
2615,36,F,Teacher,275.4880983093432,14,322.1031439535836,502.8457942467531,132.63037616148864,Stocks,0.25528353741718157,Short-term,High,False,False,False,717,35558.65275680154
2257,33,M,Clerk,331.43784577903546,14,226.67481046404305,531.6579648698544,159.0797839164068,Stocks,0.13051424737815598,Short-term,Medium,False,True,False,736,38935.53022125916
2,61,F,Doctor,1063.578125442007,7,575.167583605479,276.0284796244175,493.75498244927445,Stocks,0.5573204420317626,Short-term,Medium,True,True,True,832,99413.01035730769
3158,41,F,Nurse,988.9774401390613,3,380.94344333573133,196.825024283776,265.82971534320285,Bonds,0.3855559268458039,Long-term,Low,True,True,True,631,43667.42896725049
531,50,M,Doctor,1012.8067496698884,3,586.2063543055092,194.1061009538541,364.9943944498039,Real Estate,0.42865575946660406,Long-term,Medium,True,True,True,669,96388.69774735822
3800,41,F,Teacher,1025.9195318250154,6,232.59023233311817,258.51631335464026,236.0723300012277,Bonds,0.3633346540177378,Long-term,Low,True,False,True,527,41016.9000562192
2451,30,F,Clerk,324.1141731727988,15,350.073004172747,570.6179230110203,177.73831232165492,Stocks,0.20551730041754396,Short-term,High,False,False,True,710,37525.69606946045
3643,39,M,Nurse,934.2612918282656,4,257.0648132619038,224.76530103037018,87.8604048483757,Mutual Funds,0.3617973114757496,Long-term,Low,False,True,True,534,40318.392946147134
877,56,M,Doctor,989.3191321242941,3,581.7824587824648,243.7188836960595,415.91154509346933,Stocks,0.4483803902842516,Long-term,High,False,True,True,677,102951.05734182645
3717,35,F,Clerk,986.5617675765918,2,275.5823296260551,147.61298854661197,214.27037205859418,Bonds,0.37079284464902623,Short-term,Low,True,True,True,578,39614.80832263313
257,58,F,Engineer,955.8271088715228,6,412.9510241909313,178.46315012087055,439.66232551358866,Stocks,0.4805532268831372,Long-term,Medium,True,True,True,739,98288.0844747674
709,60,M,Lawyer,964.8920552715183,6,508.9186404181276,219.9328568528471,455.5148097938455,Stocks,0.474635215335789,Short-term,Medium,False,True,True,755,101327.81846742771
3787,38,M,Teacher,972.964496626018,3,192.27650064661896,260.5788568105919,208.42427743315017,Bonds,0.41505366237528424,Long-term,Low,True,False,True,573,50791.00425190257
279,60,M,Engineer,1008.5201708517943,3,478.07884261516125,189.71905886013718,397.3034686351168,Real Estate,0.5234024052644342,Long-term,Medium,True,True,True,710,96115.73336511149
2269,35,M,Teacher,319.6128467384499,17,230.64829000792255,439.0264230812322,230.8946218095402,Real Estate,0.2464995260250686,Short-term,High,True,False,False,736,47614.394449219246
1848,37,M,Teacher,334.7702993952025,15,327.47090987624296,189.49247605390124,221.3231251398689,Mutual Funds,0.2235921810736135,Short-term,High,False,True,True,621,30188.48293184567
2047,36,F,Teacher,299.75070478970906,14,247.89919489757892,487.96227247691144,225.1951366753611,Real Estate,0.21722065006696253,Long-term,High,False,True,False,729,38574.69429056072
2706,32,M,Clerk,291.2217910131505,14,313.95906643834024,433.12303209215486,242.12352327405893,Real Estate,0.09433870076139604,Short-term,Medium,True,True,False,754,37939.15338990462
1691,25,M,Clerk,306.06692724400676,16,208.22632547233718,190.11111820599774,224.4901306504105,Mutual Funds,0.3260368317438655,Long-term,Low,False,True,False,630,24091.578895308423
2802,36,M,Teacher,365.78600539046096,14,367.7810639273961,563.5304957795148,157.88067679367842,Stocks,0.2383835225889939,Short-term,High,False,True,False,654,40921.4774080419
2448,33,F,Nurse,300.1437185998945,14,313.3643093440598,492.9211373056065,232.73310105044527,Stocks,0.2530220666055214,Short-term,Medium,False,True,False,804,43552.233039200764
525,52,M,Engineer,1014.344839966102,4,485.3835490878919,233.74616609028706,412.90931462482655,Stocks,0.5271522160153673,Long-term,High,True,True,True,739,85277.04706505442
3958,32,M,Clerk,1087.8031353243018,5,350.7059267400133,191.05280862527877,200.226285068632,Mutual Funds,0.4089232888974841,Short-term,Medium,True,True,True,687,50635.23894947833
1415,26,M,Teacher,302.8508079171341,12,285.3054875796908,192.39558180674328,244.09699629472163,Mutual Funds,0.1715469352776901,Long-term,Low,True,False,True,549,25648.45649138958
1450,38,M,Teacher,272.13243419231173,14,343.4628329901389,209.4822412607158,183.86486888309557,Mutual Funds,0.1974756908676552,Long-term,Low,False,True,True,597,36623.222268019905
2864,33,M,Teacher,304.2477037503181,12,312.84905858139314,524.5489884700163,293.0531276173032,Stocks,0.21702922728041646,Short-term,Medium,False,False,False,753,44976.56701556352
335,57,F,Engineer,914.1117490575604,4,427.84363113127597,149.43980060489633,401.6301917266175,Stocks,0.48624440916718986,Long-term,High,False,True,True,715,110302.1480517834
2115,34,M,Nurse,346.61936502168396,14,344.59371103085266,528.8753744964818,254.6318603261089,Real Estate,0.15038145576467488,Short-term,High,False,False,False,787,37893.27344625308
3287,31,M,Teacher,1068.5565327787444,7,227.51750203863384,176.325535555214,216.70399247621782,Mutual Funds,0.3285113910835523,Long-term,Low,True,False,True,572,38354.78356455404
433,53,F,Engineer,999.8281117964024,5,524.4732175460772,152.76255873553805,493.02003166406945,Real Estate,0.46827669127233157,Long-term,Medium,True,True,True,673,95522.22814360129
1466,31,F,Teacher,346.75650515819626,13,273.822337471659,273.92131307115017,144.99641538788566,Mutual Funds,0.20622726800524485,Long-term,Low,True,True,True,527,33640.53203286018
2759,27,F,Nurse,290.2202163705462,15,299.1593949065536,535.8026563359315,147.02304018839257,Stocks,0.2373237926643462,Short-term,Low,False,True,False,725,36591.57821956872
967,56,F,Engineer,969.9776079754816,3,491.95016953592517,180.9602441558391,401.10436302651,Stocks,0.4763871533608255,Long-term,Medium,False,False,True,674,103015.46966664282
2337,33,F,Teacher,296.56623250666235,14,246.82234440441385,402.88244810970184,211.8174172387,Real Estate,0.24078520508004586,Short-term,High,True,False,False,741,43518.92890078308
3979,26,F,Teacher,967.099866149059,5,298.72449146778865,89.07212854229299,232.717267941012,Mutual Funds,0.37808543116522964,Long-term,Low,False,False,True,607,40804.283540429424
1064,32,F,Teacher,241.75056196001285,16,371.9189900941106,272.37568965111245,172.4713213122073,Mutual Funds,0.1870673308032927,Long-term,High,True,False,True,621,22865.194774445798
3393,42,M,Teacher,951.056978113902,5,338.78756133690064,205.2495626854514,187.04696207966575,Mutual Funds,0.3891564716776318,Short-term,Low,False,False,True,609,44366.075728206204
2349,32,M,Nurse,281.5685457638517,16,302.4680949804835,510.1236922436334,197.56490177712047,Stocks,0.2689255065268836,Short-term,High,False,False,False,785,35461.912137592895
2757,36,F,Nurse,273.7235939988312,17,212.7960026754555,521.7064291696206,161.20170455286723,Stocks,0.18388156739162345,Short-term,High,True,True,False,773,35790.66045588153
2500,34,F,Teacher,263.2710969139055,17,336.05968541836114,504.2016049614709,152.61777003504037,Stocks,0.1324528943215701,Short-term,Low,True,False,False,754,44449.42028320496
1203,38,M,Clerk,287.02167877393657,15,281.3865203005294,191.07358400005415,209.8010007349343,Mutual Funds,0.18048329881417446,Long-term,Low,True,False,True,672,37190.78185897678
1558,24,F,Clerk,252.8896900760358,14,288.35812815181873,226.2154285497619,224.42426718246264,Bonds,0.06851495941922245,Long-term,Low,True,False,False,657,17579.355907397
2079,27,F,Nurse,269.295337738452,12,308.868597535854,539.6736326967937,215.7518710032707,Real Estate,0.2505795301454474,Short-term,High,False,False,False,756,33992.619526103204
3662,29,M,Clerk,1007.7817807478905,3,249.49139435521462,216.95498870142723,265.4367287473336,Bonds,0.3368779426462405,Long-term,Low,False,True,True,560,47915.82099869873
1764,32,F,Nurse,315.049261566325,14,310.8958632473611,167.18021379491884,268.79449812224914,Bonds,0.17717467952292276,Short-term,Medium,True,False,True,506,39625.82068958752
1377,21,F,Teacher,221.89261844419684,15,338.0198503788623,206.89358129555907,311.8761407175765,Bonds,0.2667334418760228,Long-term,Low,True,True,True,576,36552.614725812185
852,56,F,Doctor,991.7725765408762,4,453.56636646638503,235.61843028685783,377.67807950234106,Stocks,0.614947762256975,Long-term,Medium,True,False,True,730,101576.64178184514
2514,38,F,Nurse,344.7846669254502,14,292.49043634070574,498.83652584621564,316.2532117808182,Stocks,0.15925316378144486,Long-term,Medium,False,False,False,776,40835.10535204459
3493,37,M,Nurse,1050.1099160128529,6,345.12032707218077,187.23956173235024,230.42303000431318,Bonds,0.407504662676344,Long-term,Medium,True,False,True,577,38676.57700585711
2243,33,M,Teacher,354.6425867286215,15,225.82423142194327,526.0560335646886,130.48889090671543,Stocks,0.14166990340272065,Short-term,High,True,True,False,737,40719.554257899596
159,53,M,Engineer,972.6622500487522,6,525.2391787510926,112.66007919943951,416.186928630959,Real Estate,0.5506572332956718,Long-term,Medium,True,True,True,657,111585.71605829825
2900,34,F,Teacher,286.23671302860834,14,369.0110972054273,515.833954092055,218.413816279373,Stocks,0.21175192477951835,Short-term,High,False,False,False,779,41685.537642333
2508,31,F,Nurse,253.3770558407349,15,259.28335467277094,478.9575924683411,184.1173348956393,Stocks,0.19429679001242262,Short-term,High,False,False,False,747,34038.02923484961
1617,33,M,Clerk,321.0198295923369,14,261.36897933951826,220.8677513439372,222.92633239528922,Mutual Funds,0.27703227464707814,Long-term,Medium,False,False,True,684,33086.46813106006
3314,34,M,Teacher,976.5543409717254,9,342.65530319707693,239.8232295519741,266.2737996382364,Mutual Funds,0.44924971845586403,Long-term,High,True,True,True,494,41927.0259268466
1835,27,F,Nurse,262.4754108437278,11,369.3883499448205,174.94851982682445,172.59445739486807,Mutual Funds,0.09771969967798809,Long-term,High,True,False,True,593,31727.492287024816
1819,25,F,Clerk,404.3777243438234,15,333.80116456680344,174.1336037397425,145.982307074304,Mutual Funds,0.1225088299708213,Long-term,Low,False,True,True,656,24182.14999619958
3825,33,M,Nurse,1029.8360737635332,8,305.14468821796515,284.5186983986067,190.47945977606363,Mutual Funds,0.36970650595431437,Long-term,Low,False,False,False,559,41650.95028284057
3123,26,M,Clerk,1015.5038727267236,3,263.45978526753413,232.41828182893997,167.21243688962412,Mutual Funds,0.36746858939973076,Long-term,Medium,False,True,True,536,27720.066807707546
667,64,F,Doctor,1063.1770568075622,2,596.9165597420136,184.43139595041492,318.98204964449104,Real Estate,0.46781922863502595,Long-term,Medium,True,True,True,721,94408.34922875624
3449,38,F,Clerk,903.3914636823314,4,229.9645349450449,189.7376082015317,136.99040849245517,Bonds,0.3797344016116651,Short-term,Low,True,False,True,492,35612.58886551816
681,60,M,Lawyer,1008.1985001205312,4,603.6507485601124,156.51362084922488,469.10350478563805,Real Estate,0.4604497136094897,Short-term,Medium,True,True,True,720,94038.14531055526
775,60,F,Engineer,937.9319502318987,2,516.3128229370576,168.17292372459616,469.66377303942085,Real Estate,0.5440346369916567,Long-term,Medium,True,True,False,682,104239.02261468083
2788,36,F,Nurse,321.46192080430933,16,424.7613017890855,545.0089812852722,202.17511577174045,Stocks,0.1976877843488679,Short-term,Medium,False,False,False,713,37129.87015780188
1191,23,M,Teacher,237.86492800450625,11,350.4662432206397,220.56443844678566,236.2871203321604,Bonds,0.15601117134929393,Short-term,Low,True,False,True,547,27432.350629618137
3710,29,M,Clerk,1039.0340353789447,4,274.16944088677445,343.077080676293,199.91944307673967,Bonds,0.3478260529521081,Long-term,Low,False,True,True,492,44975.69817650683
2440,34,F,Nurse,327.86890828625434,16,256.6643528014405,508.3487485692443,263.7721266025628,Real Estate,0.19606005447737615,Long-term,High,False,False,False,890,35574.30960787655
3353,39,F,Clerk,1034.1849233220578,4,274.28024149852394,293.99751596218607,168.8011606340548,Bonds,0.3849457751147889,Long-term,Low,True,False,False,491,37480.09539142578
1174,40,F,Nurse,326.11120432642355,12,244.75451029213772,168.63667546550892,254.79375538164655,Mutual Funds,0.18486126803490446,Long-term,High,True,False,True,584,31289.153317819146
1894,30,F,Clerk,263.74709608751806,16,279.19596304114555,340.7172654621377,204.80538630458148,Bonds,0.16890221393359414,Long-term,Low,True,True,False,565,33081.383140687554
1939,28,M,Teacher,193.98111004516107,15,295.00687408401154,181.24900029255932,149.66888247936095,Bonds,0.23932231366905854,Long-term,Low,True,False,False,643,33706.16956794618
306,63,M,Lawyer,1023.2497079489127,4,632.4082378482152,112.25288672421637,343.88361776064477,Real Estate,0.4517159287277256,Long-term,High,True,True,True,598,98551.53772598518
2762,34,M,Clerk,198.24811742625732,17,314.7681543678204,516.7372061723655,243.0111595728768,Stocks,0.24420940704793678,Short-term,High,False,False,False,711,44142.043218846826
3567,38,F,Teacher,988.4833196438204,1,377.251945001434,211.42010411912244,186.8664791509884,Bonds,0.4921414260556852,Long-term,Low,False,False,False,644,31927.793941917196
1664,34,F,Clerk,258.2597499886974,14,365.76070359115096,211.58213869386256,266.1294818896976,Mutual Funds,0.26829356154693007,Long-term,Low,True,False,False,656,31127.433570652054
206,50,M,Engineer,936.4166586434642,6,538.2332916267401,212.28639033014613,365.79066203013326,Real Estate,0.4628794714219531,Long-term,Medium,True,True,True,707,107901.87339664102
1513,20,M,Nurse,294.26870633305,16,250.25309059522644,189.4544935963882,229.69111851259,Bonds,0.13493233269467997,Long-term,Low,True,True,True,597,26728.90295554247
3528,35,M,Clerk,999.176103925789,3,309.30750098867094,198.61398546529512,205.54886272934561,Mutual Funds,0.31603914333850414,Long-term,Medium,True,True,True,510,34836.8380248049
2286,41,M,Nurse,342.57664476577463,14,328.15306018113097,485.3360036325486,145.33664465591897,Stocks,0.2311261340101732,Short-term,Medium,False,False,False,792,37777.61407124972
1490,36,M,Teacher,254.63235333574698,15,275.12237763065207,165.13243870475662,232.90766584406694,Mutual Funds,0.16654301226074827,Long-term,Low,False,False,True,512,27555.058850642887
2328,34,M,Clerk,273.61717836695556,14,278.306412723585,534.039160323016,197.84335913540573,Stocks,0.2723363326663011,Short-term,Low,True,False,False,782,38665.99832992252
1979,29,F,Clerk,268.12836868785064,13,287.39309420622965,143.8982865939841,251.74510485800118,Bonds,0.22598021383425854,Long-term,Low,True,False,True,674,41502.22588587379
940,58,M,Doctor,1037.3049033459326,5,467.77703489085775,232.66579054848933,410.94940074228435,Real Estate,0.5163678558408975,Long-term,Low,True,True,True,712,99421.71722718255
1430,28,F,Clerk,281.73787920882575,11,342.6406969698992,235.88904560756288,209.9479360590793,Bonds,0.15005827282931022,Long-term,Low,True,True,True,619,34047.55040373977
1268,33,M,Clerk,203.59380772689687,13,342.4038216815717,190.85910536217273,266.88506630695616,Mutual Funds,0.1744421972651654,Long-term,Low,True,True,True,601,30272.115968725124
1422,31,M,Clerk,362.5764990287368,14,209.27871933326622,266.77402417945876,183.19262733959056,Bonds,0.21463314453909987,Long-term,Low,True,True,True,603,30227.817999074156
2277,33,M,Teacher,317.30881907503357,13,350.9664270543547,513.5146919304594,214.44591179327216,Stocks,0.15185148207114627,Short-term,High,False,False,False,762,39195.53469289845
3344,28,F,Clerk,876.8585051453375,6,333.9133957676688,239.74457451455808,266.06379730120796,Bonds,0.3483037379228249,Short-term,Low,True,True,True,493,44400.52804045927
1024,31,M,Teacher,311.5392150335797,14,321.8218131806414,86.5522522624968,245.83152574548376,Bonds,0.19768119303942297,Long-term,Low,True,True,True,632,30209.504907798262
489,62,M,Doctor,957.366545285987,6,463.0439376309511,277.48585605805107,304.6748456712111,Stocks,0.47755209890507266,Short-term,Medium,True,True,False,696,95514.59110453927
3896,32,F,Teacher,994.9651729117843,7,219.86531274949613,180.84032008976112,221.22049438528012,Bonds,0.45181798262475725,Long-term,Low,True,True,True,526,40728.2069173655
517,66,M,Lawyer,982.350737756589,3,466.3003926124312,266.5779949932899,405.69494966671823,Stocks,0.47630544588337154,Long-term,Medium,True,True,True,681,110315.72824524343
